SNID,redshift,type,code,sample
1866.0,0.42303762,91bg,67.0,train
1272.0,0.24176034,91bg,67.0,train
1763.0,0.3395303,91bg,67.0,train
693.0,0.42073202,91bg,67.0,train
8473.0,0.49207938,91bg,67.0,train
7697.0,0.36265677,91bg,67.0,train
7134.0,0.28155820000000004,91bg,67.0,train
8005.0,0.52756304,91bg,67.0,train
926.0,0.38686758,91bg,67.0,train
5449.0,0.47135913,91bg,67.0,train
8351.0,0.3865958,91bg,67.0,train
1749.0,0.44249222,91bg,67.0,train
3469.0,0.45398965,91bg,67.0,train
3336.0,0.49577743,91bg,67.0,train
7342.0,0.30334193,91bg,67.0,train
3123.0,0.3983506,91bg,67.0,train
138.0,0.5447835999999999,91bg,67.0,train
6108.0,0.34706974,91bg,67.0,train
7561.0,0.18359058,91bg,67.0,train
891.0,0.29056814,91bg,67.0,train
4573.0,0.51458395,91bg,67.0,train
8772.0,0.16077855,91bg,67.0,train
5243.0,0.2629636,91bg,67.0,train
4561.0,0.48722506,91bg,67.0,train
4403.0,0.4014497,91bg,67.0,train
6248.0,0.52970326,91bg,67.0,train
6602.0,0.5206817,91bg,67.0,train
6897.0,0.2053378,91bg,67.0,train
8695.0,0.49448526,91bg,67.0,train
911.0,0.47888327,91bg,67.0,train
5812.0,0.5451314,91bg,67.0,train
5310.0,0.35685295,91bg,67.0,train
2570.0,0.36078316,91bg,67.0,train
8615.0,0.37020808,91bg,67.0,train
2915.0,0.40030906,91bg,67.0,train
3416.0,0.53333974,91bg,67.0,train
6754.0,0.59082913,91bg,67.0,train
5304.0,0.09080735,91bg,67.0,train
731.0,0.46826825,91bg,67.0,train
8277.0,0.3429947,91bg,67.0,train
785.0,0.3370509,91bg,67.0,train
4669.0,0.3190676,91bg,67.0,train
5817.0,0.42261297,91bg,67.0,train
3903.0,0.5500689999999999,91bg,67.0,train
121.0,0.50192857,91bg,67.0,train
877.0,0.2792542,91bg,67.0,train
7895.0,0.43580905,91bg,67.0,train
4098.0,0.4924552,91bg,67.0,train
3466.0,0.37915623,91bg,67.0,train
717.0,0.20038913,91bg,67.0,train
6955.0,0.42123646,91bg,67.0,train
6741.0,0.16822322,91bg,67.0,train
5210.0,0.4404863000000001,91bg,67.0,train
4159.0,0.5484441,91bg,67.0,train
3909.0,0.3557404000000001,91bg,67.0,train
905.0,0.47486064,91bg,67.0,train
8798.0,0.47487417,91bg,67.0,train
6408.0,0.29826683,91bg,67.0,train
2907.0,0.119370185,91bg,67.0,train
4124.0,0.46593755,91bg,67.0,train
3575.0,0.43930528,91bg,67.0,train
2474.0,0.4720122000000001,91bg,67.0,train
5209.0,0.36743325,91bg,67.0,train
6441.0,0.23265018,91bg,67.0,train
5307.0,0.3640945,91bg,67.0,train
4140.0,0.48540428,91bg,67.0,train
300.0,0.25393862,91bg,67.0,train
5688.0,0.47965708,91bg,67.0,train
1944.0,0.4104642,91bg,67.0,train
5402.0,0.4892512,91bg,67.0,train
8759.0,0.4686782,91bg,67.0,train
2566.0,0.49878994,91bg,67.0,train
5616.0,0.3433291,91bg,67.0,train
8429.0,0.2445737,91bg,67.0,train
8008.0,0.5444635999999999,91bg,67.0,train
5808.0,0.31754708,91bg,67.0,train
8644.0,0.45012662,91bg,67.0,train
5857.0,0.30500492,91bg,67.0,train
4841.0,0.39065373,91bg,67.0,train
6475.0,0.5228579000000001,91bg,67.0,train
3867.0,0.47160524,91bg,67.0,train
7978.0,0.54008543,91bg,67.0,train
8023.0,0.21075687,91bg,67.0,train
158.0,0.48804495,91bg,67.0,train
4254.0,0.25370964,91bg,67.0,train
6415.0,0.41340518,91bg,67.0,train
5651.0,0.32746303,91bg,67.0,train
8318.0,0.42828596,91bg,67.0,train
7970.0,0.40425983,91bg,67.0,train
1127.0,0.39486024,91bg,67.0,train
4940.0,0.49843913,91bg,67.0,train
5054.0,0.32183579999999995,91bg,67.0,train
4898.0,0.21947266,91bg,67.0,train
4617.0,0.5237281,91bg,67.0,train
7748.0,0.45916015,91bg,67.0,train
6370.0,0.32422504,91bg,67.0,train
7171.0,0.48038077,91bg,67.0,train
4852.0,0.44702587,91bg,67.0,train
4285.0,0.40580812,91bg,67.0,train
8874.0,0.39402664,91bg,67.0,train
5890.0,0.37338826,91bg,67.0,train
5256.0,0.433341,91bg,67.0,train
3002.0,0.45407894,91bg,67.0,train
1808.0,0.6116739999999999,91bg,67.0,train
1748.0,0.25257045,91bg,67.0,train
2794.0,0.37301806,91bg,67.0,train
3574.0,0.32422295,91bg,67.0,train
4979.0,0.5161472,91bg,67.0,train
5135.0,0.5105005,91bg,67.0,train
5824.0,0.31554943,91bg,67.0,train
8087.0,0.41828868,91bg,67.0,train
6198.0,0.5181817,91bg,67.0,train
5604.0,0.4310959,91bg,67.0,train
2906.0,0.34072270000000004,91bg,67.0,train
4687.0,0.22470225,91bg,67.0,train
4660.0,0.28804645,91bg,67.0,train
7127.0,0.33164865,91bg,67.0,train
160.0,0.41903573,91bg,67.0,train
7095.0,0.51366323,91bg,67.0,train
130.0,0.28932127,91bg,67.0,train
1817.0,0.5448898,91bg,67.0,train
4716.0,0.4301631,91bg,67.0,train
7395.0,0.39144227,91bg,67.0,train
1456.0,0.44538778,91bg,67.0,train
8077.0,0.42387202,91bg,67.0,train
5798.0,0.58321035,91bg,67.0,train
8079.0,0.4073802,91bg,67.0,train
1919.0,0.3004208,91bg,67.0,train
3475.0,0.25717193,91bg,67.0,train
8374.0,0.41260278,91bg,67.0,train
7474.0,0.46732453,91bg,67.0,train
3898.0,0.28633200000000003,91bg,67.0,train
2087.0,0.37317187,91bg,67.0,train
2968.0,0.26485696,91bg,67.0,train
5048.0,0.45604983,91bg,67.0,train
5252.0,0.43001083,91bg,67.0,train
4865.0,0.21139187,91bg,67.0,train
1902.0,0.4127914000000001,91bg,67.0,train
6984.0,0.5230765,91bg,67.0,train
7371.0,0.40269703,91bg,67.0,train
6137.0,0.24437082,91bg,67.0,train
3307.0,0.3925672,91bg,67.0,train
7803.0,0.4202902,91bg,67.0,train
8562.0,0.31402729999999995,91bg,67.0,train
4493.0,0.39290997,91bg,67.0,train
5097.0,0.48276544,91bg,67.0,train
8968.0,0.4872367,91bg,67.0,train
3355.0,0.40387592,91bg,67.0,train
4682.0,0.24357015,91bg,67.0,train
4436.0,0.3085317,91bg,67.0,train
5468.0,0.5390133,91bg,67.0,train
850.0,0.3424673,91bg,67.0,train
6603.0,0.41453916,91bg,67.0,train
8955.0,0.24343823,91bg,67.0,train
1981.0,0.41705352,91bg,67.0,train
3951.0,0.5682625,91bg,67.0,train
1689.0,0.44447073,91bg,67.0,train
1167.0,0.43339464,91bg,67.0,train
5740.0,0.28135902,91bg,67.0,train
916.0,0.37177923,91bg,67.0,train
2247.0,0.23905782,91bg,67.0,train
5323.0,0.47625145,91bg,67.0,train
5755.0,0.4123869000000001,91bg,67.0,train
6731.0,0.5267839,91bg,67.0,train
5797.0,0.3208371,91bg,67.0,train
6477.0,0.26628850000000004,91bg,67.0,train
3782.0,0.4892075,91bg,67.0,train
6713.0,0.4134953,91bg,67.0,train
6937.0,0.45570982,91bg,67.0,train
1556.0,0.32971498,91bg,67.0,train
4209.0,0.52760625,91bg,67.0,train
1668.0,0.18403408,91bg,67.0,train
3988.0,0.5024714,91bg,67.0,train
4541.0,0.22369513,91bg,67.0,train
308.0,0.502728,91bg,67.0,train
1990.0,0.4258438,91bg,67.0,train
286.0,0.35587844,91bg,67.0,train
6239.0,0.29969123,91bg,67.0,train
1922.0,0.3700831,91bg,67.0,train
6346.0,0.39982697,91bg,67.0,train
8609.0,0.48809174,91bg,67.0,train
6721.0,0.44167748,91bg,67.0,train
3273.0,0.19339049,91bg,67.0,train
1448.0,0.3057685,91bg,67.0,train
5904.0,0.41567934,91bg,67.0,train
4399.0,0.11115051,91bg,67.0,train
3393.0,0.4919367,91bg,67.0,train
6003.0,0.30655885,91bg,67.0,train
5627.0,0.3993498,91bg,67.0,train
3267.0,0.32469404,91bg,67.0,train
1445.0,0.5022264,91bg,67.0,train
1121.0,0.31287378,91bg,67.0,train
3659.0,0.5200932,91bg,67.0,train
2661.0,0.38917577,91bg,67.0,train
3167.0,0.288737,91bg,67.0,train
8215.0,0.40246135,91bg,67.0,train
5603.0,0.44483194,91bg,67.0,train
2528.0,0.2384097000000001,91bg,67.0,train
6780.0,0.38707635,91bg,67.0,train
6115.0,0.47262657,91bg,67.0,train
1225.0,0.58864635,91bg,67.0,train
5555.0,0.40261608,91bg,67.0,train
3799.0,0.4455646,91bg,67.0,train
969.0,0.35623476,91bg,67.0,train
6987.0,0.44302312,91bg,67.0,train
8878.0,0.4733427,91bg,67.0,train
2119.0,0.41194695,91bg,67.0,train
6041.0,0.22000025,91bg,67.0,train
3159.0,0.28915027,91bg,67.0,train
3532.0,0.34919113,91bg,67.0,train
6492.0,0.10164192,91bg,67.0,train
4221.0,0.48792118,91bg,67.0,train
2281.0,0.64839053,91bg,67.0,train
8178.0,0.50959307,91bg,67.0,train
1241.0,0.40649062,91bg,67.0,train
2199.0,0.46922114,91bg,67.0,train
3329.0,0.52773094,91bg,67.0,train
1585.0,0.41135952,91bg,67.0,train
2311.0,0.47124633,91bg,67.0,train
7278.0,0.5622656,91bg,67.0,train
6060.0,0.49520725,91bg,67.0,train
6611.0,0.48048308,91bg,67.0,train
6711.0,0.16072866,91bg,67.0,train
8891.0,0.37961587,91bg,67.0,train
4428.0,0.2817841,91bg,67.0,train
6999.0,0.27127963,91bg,67.0,train
40.0,0.47340542,91bg,67.0,train
3707.0,0.27264673,91bg,67.0,train
1457.0,0.19079767,91bg,67.0,train
8852.0,0.4185544,91bg,67.0,train
172.0,0.41134343,91bg,67.0,train
6735.0,0.38732728,91bg,67.0,train
1872.0,0.5188307,91bg,67.0,train
4286.0,0.15375617,91bg,67.0,train
7012.0,0.3707192,91bg,67.0,train
80.0,0.21418755,91bg,67.0,train
4155.0,0.3896662,91bg,67.0,train
6420.0,0.30709273,91bg,67.0,train
228.0,0.4600174,91bg,67.0,train
8509.0,0.32188243,91bg,67.0,train
7103.0,0.47753656,91bg,67.0,train
6254.0,0.3390493,91bg,67.0,train
4946.0,0.45405927,91bg,67.0,train
5732.0,0.4565809,91bg,67.0,train
3635.0,0.30062646,91bg,67.0,train
7329.0,0.43203366,91bg,67.0,train
700.0,0.34322435,91bg,67.0,train
8064.0,0.4428124,91bg,67.0,train
2289.0,0.24927105,91bg,67.0,train
4354.0,0.42196897,91bg,67.0,train
4245.0,0.56723624,91bg,67.0,train
1254.0,0.31709248,91bg,67.0,train
5308.0,0.5461609000000001,91bg,67.0,train
4195.0,0.3970078,91bg,67.0,train
5929.0,0.4814177,91bg,67.0,train
4341.0,0.43330184,91bg,67.0,train
4531.0,0.3134081,91bg,67.0,train
8693.0,0.36859807,91bg,67.0,train
3212.0,0.43120873,91bg,67.0,train
5871.0,0.43950573,91bg,67.0,train
4909.0,0.20053326,91bg,67.0,train
7585.0,0.23121937,91bg,67.0,train
5665.0,0.46298108,91bg,67.0,train
7370.0,0.5208212999999999,91bg,67.0,train
707.0,0.37949538,91bg,67.0,train
2875.0,0.31882435,91bg,67.0,train
797.0,0.113542594,91bg,67.0,train
2316.0,0.49851298,91bg,67.0,train
5404.0,0.52251863,91bg,67.0,train
3085.0,0.34689242,91bg,67.0,train
6552.0,0.18306746,91bg,67.0,train
5095.0,0.45796415,91bg,67.0,train
7921.0,0.4975927,91bg,67.0,train
6848.0,0.5088717,91bg,67.0,train
4706.0,0.39492258,91bg,67.0,train
6608.0,0.29362383,91bg,67.0,train
8437.0,0.4664639,91bg,67.0,train
4119.0,0.25406075,91bg,67.0,train
7876.0,0.4207244000000001,91bg,67.0,train
6268.0,0.42566398,91bg,67.0,train
6174.0,0.48892438,91bg,67.0,train
4822.0,0.5045134,91bg,67.0,train
2716.0,0.22268139,91bg,67.0,train
7813.0,0.26099870000000003,91bg,67.0,train
8952.0,0.17376865,91bg,67.0,train
4592.0,0.39264995,91bg,67.0,train
5144.0,0.29324207,91bg,67.0,train
2374.0,0.52316576,91bg,67.0,train
5437.0,0.42623758,91bg,67.0,train
7835.0,0.48443168,91bg,67.0,train
4039.0,0.37520978,91bg,67.0,train
407.0,0.45297295,91bg,67.0,train
4580.0,0.33999836,91bg,67.0,train
7780.0,0.29140794,91bg,67.0,train
8197.0,0.3604476,91bg,67.0,train
2068.0,0.51597744,91bg,67.0,train
4741.0,0.21619344,91bg,67.0,train
1055.0,0.40647855,91bg,67.0,train
251.0,0.5141899000000001,91bg,67.0,train
7944.0,0.4535397,91bg,67.0,train
6481.0,0.452559,91bg,67.0,train
6479.0,0.49738604,91bg,67.0,train
5410.0,0.28981784,91bg,67.0,train
8724.0,0.2688104,91bg,67.0,train
332.0,0.51291335,91bg,67.0,train
7986.0,0.2256194,91bg,67.0,train
5383.0,0.42081165,91bg,67.0,train
1157.0,0.41044328,91bg,67.0,train
4654.0,0.2873356,91bg,67.0,train
5249.0,0.42957538,91bg,67.0,train
4449.0,0.25440973,91bg,67.0,train
5709.0,0.45251152,91bg,67.0,train
3723.0,0.43033722,91bg,67.0,train
8568.0,0.507764,91bg,67.0,train
3548.0,0.46394053,91bg,67.0,train
1582.0,0.47919726,91bg,67.0,train
4388.0,0.26024053,91bg,67.0,train
8666.0,0.37830067,91bg,67.0,train
6654.0,0.33861738,91bg,67.0,train
2121.0,0.14211862,91bg,67.0,train
5846.0,0.1630677,91bg,67.0,train
2531.0,0.34089732,91bg,67.0,train
2725.0,0.33281213,91bg,67.0,train
4885.0,0.17582662,91bg,67.0,train
8929.0,0.44957238,91bg,67.0,train
5444.0,0.35620934,91bg,67.0,train
6952.0,0.14862913,91bg,67.0,train
4108.0,0.41176388,91bg,67.0,train
5569.0,0.1557284,91bg,67.0,train
728.0,0.41005734,91bg,67.0,train
1058.0,0.57574093,91bg,67.0,train
8890.0,0.44293988,91bg,67.0,train
5199.0,0.42529315,91bg,67.0,train
4964.0,0.24560717,91bg,67.0,train
6816.0,0.37285808,91bg,67.0,train
4636.0,0.28979617,91bg,67.0,train
201.0,0.57723373,91bg,67.0,train
241.0,0.51885134,91bg,67.0,train
6546.0,0.4305339,91bg,67.0,train
5228.0,0.4032034,91bg,67.0,train
4733.0,0.35458803,91bg,67.0,train
2182.0,0.33913645,91bg,67.0,train
511.0,0.4100759,91bg,67.0,train
704.0,0.56816053,91bg,67.0,train
8411.0,0.35832596,91bg,67.0,train
6455.0,0.42782682,91bg,67.0,train
5305.0,0.43695235,91bg,67.0,train
7998.0,0.4499825,91bg,67.0,train
4760.0,0.40292308,91bg,67.0,train
3899.0,0.5279979,91bg,67.0,train
8279.0,0.26558682,91bg,67.0,train
4995.0,0.4253264,91bg,67.0,train
4278.0,0.37767282,91bg,67.0,train
7706.0,0.46034554,91bg,67.0,train
933.0,0.38734698,91bg,67.0,train
7183.0,0.4566377,91bg,67.0,train
1208.0,0.16049963,91bg,67.0,train
6862.0,0.39192656,91bg,67.0,train
4446.0,0.103494406,91bg,67.0,train
7345.0,0.41619918,91bg,67.0,train
1404.0,0.39112678,91bg,67.0,train
722.0,0.45066938,91bg,67.0,train
1562.0,0.19861776,91bg,67.0,train
903.0,0.54009265,91bg,67.0,train
2517.0,0.48172167,91bg,67.0,train
8321.0,0.41164288,91bg,67.0,train
1010.0,0.31806737,91bg,67.0,train
947.0,0.52070856,91bg,67.0,train
8352.0,0.40215275,91bg,67.0,train
7223.0,0.41153547,91bg,67.0,train
473.0,0.33474395,91bg,67.0,train
4596.0,0.35073474,91bg,67.0,train
1364.0,0.20638931,91bg,67.0,train
4996.0,0.4274538,91bg,67.0,train
7729.0,0.43718565,91bg,67.0,train
7578.0,0.48238328,91bg,67.0,train
8593.0,0.42237237,91bg,67.0,train
7931.0,0.32640556,91bg,67.0,train
2867.0,0.4751214,91bg,67.0,train
3655.0,0.24783367,91bg,67.0,train
6577.0,0.34661987,91bg,67.0,train
1980.0,0.38626516,91bg,67.0,train
3189.0,0.37915054,91bg,67.0,train
663.0,0.42891666,91bg,67.0,train
7054.0,0.48630095,91bg,67.0,train
8970.0,0.13787687,91bg,67.0,train
6413.0,0.36614192,91bg,67.0,train
4407.0,0.4688832000000001,91bg,67.0,train
8584.0,0.52404404,91bg,67.0,train
7347.0,0.49002177,91bg,67.0,train
5866.0,0.37716872,91bg,67.0,train
4680.0,0.28423417,91bg,67.0,train
493.0,0.1826498,91bg,67.0,train
1021.0,0.12054432,91bg,67.0,train
4705.0,0.46210164,91bg,67.0,train
359.0,0.20651172,91bg,67.0,train
5034.0,0.5458891,91bg,67.0,train
8925.0,0.32972035,91bg,67.0,train
3354.0,0.5343348000000001,91bg,67.0,train
3651.0,0.38458073,91bg,67.0,train
815.0,0.39120418,91bg,67.0,train
2212.0,0.16039199,91bg,67.0,train
2372.0,0.25264272,91bg,67.0,train
5560.0,0.41917193,91bg,67.0,train
7414.0,0.44037345,91bg,67.0,train
2799.0,0.47099558,91bg,67.0,train
7756.0,0.4974146,91bg,67.0,train
563.0,0.23923233,91bg,67.0,train
3411.0,0.11907226,91bg,67.0,train
8842.0,0.31081498,91bg,67.0,train
7590.0,0.42876923,91bg,67.0,train
7256.0,0.22960992,91bg,67.0,train
1395.0,0.41738108,91bg,67.0,train
4666.0,0.39024678,91bg,67.0,train
3864.0,0.48561275,91bg,67.0,train
63.0,0.24246152,91bg,67.0,train
3289.0,0.36416623,91bg,67.0,train
1114.0,0.4962335,91bg,67.0,train
2512.0,0.5046835999999999,91bg,67.0,train
6727.0,0.30354136,91bg,67.0,train
570.0,0.28567463,91bg,67.0,train
5670.0,0.32422578,91bg,67.0,train
8542.0,0.35513777,91bg,67.0,train
935.0,0.31623703,91bg,67.0,train
1379.0,0.38865027,91bg,67.0,train
7039.0,0.4272454000000001,91bg,67.0,train
868.0,0.36222792,91bg,67.0,train
1587.0,0.41758034,91bg,67.0,train
7290.0,0.5063082999999999,91bg,67.0,train
4349.0,0.4038952,91bg,67.0,train
6429.0,0.15631601,91bg,67.0,train
8944.0,0.15527393,91bg,67.0,train
7601.0,0.5105310000000001,91bg,67.0,train
4219.0,0.18776065,91bg,67.0,train
3565.0,0.31620744,91bg,67.0,train
5263.0,0.49966756,91bg,67.0,train
2233.0,0.44606242,91bg,67.0,train
2727.0,0.48352227,91bg,67.0,train
730.0,0.3626624000000001,91bg,67.0,train
3077.0,0.4830836,91bg,67.0,train
3028.0,0.32769752,91bg,67.0,train
7304.0,0.505212,91bg,67.0,train
4377.0,0.52089244,91bg,67.0,train
5776.0,0.41935277,91bg,67.0,train
3768.0,0.2563545,91bg,67.0,train
1867.0,0.4888813,91bg,67.0,train
4302.0,0.4575505999999999,91bg,67.0,train
2468.0,0.4760642,91bg,67.0,train
7426.0,0.4664206,91bg,67.0,train
574.0,0.5263380999999999,91bg,67.0,train
7743.0,0.17761707,91bg,67.0,train
5557.0,0.48766193,91bg,67.0,train
1977.0,0.49913853,91bg,67.0,train
2140.0,0.4458011,91bg,67.0,train
1504.0,0.406028,91bg,67.0,train
6933.0,0.59662825,91bg,67.0,train
8169.0,0.12676339,91bg,67.0,train
4813.0,0.3251551,91bg,67.0,train
1143.0,0.40510777,91bg,67.0,train
3009.0,0.35886228,91bg,67.0,train
6824.0,0.12187506,91bg,67.0,train
5170.0,0.42410076,91bg,67.0,train
7296.0,0.37894067,91bg,67.0,train
2285.0,0.2009865,91bg,67.0,train
7722.0,0.4447962,91bg,67.0,train
5916.0,0.21473943,91bg,67.0,train
749.0,0.51171976,91bg,67.0,train
6480.0,0.26853108,91bg,67.0,train
5401.0,0.42571494,91bg,67.0,train
7957.0,0.53818303,91bg,67.0,train
2745.0,0.25225353,91bg,67.0,train
4204.0,0.16529225,91bg,67.0,train
2419.0,0.16419093,91bg,67.0,train
4738.0,0.45027733,91bg,67.0,train
4643.0,0.30974963,91bg,67.0,train
8000.0,0.0583855,91bg,67.0,train
3771.0,0.34137768,91bg,67.0,train
585.0,0.2764297,91bg,67.0,train
3858.0,0.49254635,91bg,67.0,train
4648.0,0.21138954,91bg,67.0,train
8795.0,0.5135882,91bg,67.0,train
1118.0,0.4275059,91bg,67.0,train
8771.0,0.40333152,91bg,67.0,train
4492.0,0.44423023,91bg,67.0,train
1417.0,0.14766169,91bg,67.0,train
1768.0,0.28204218,91bg,67.0,train
5169.0,0.33564582,91bg,67.0,train
5584.0,0.48907244,91bg,67.0,train
954.0,0.4368876,91bg,67.0,train
2611.0,0.25986156,91bg,67.0,train
2245.0,0.42319202,91bg,67.0,train
3105.0,0.4629114,91bg,67.0,train
843.0,0.19430715,91bg,67.0,train
7160.0,0.14094119,91bg,67.0,train
6365.0,0.38146996,91bg,67.0,train
8576.0,0.51598626,91bg,67.0,train
4435.0,0.26494172,91bg,67.0,train
8525.0,0.41269183,91bg,67.0,train
2837.0,0.447933,91bg,67.0,train
4560.0,0.28646377,91bg,67.0,train
6216.0,0.35684663,91bg,67.0,train
6560.0,0.24081175,91bg,67.0,train
141.0,0.61016244,91bg,67.0,train
2479.0,0.4109556,91bg,67.0,train
890.0,0.4617903,91bg,67.0,train
1258.0,0.43486947,91bg,67.0,train
6099.0,0.3366504,91bg,67.0,train
5125.0,0.37358907,91bg,67.0,train
5524.0,0.24052642,91bg,67.0,train
2818.0,0.15996154,91bg,67.0,train
3204.0,0.32996497,91bg,67.0,train
2011.0,0.50502574,91bg,67.0,train
3180.0,0.4657473,91bg,67.0,train
683.0,0.24291885,91bg,67.0,train
8894.0,0.34342387,91bg,67.0,train
8734.0,0.34279794,91bg,67.0,train
8115.0,0.33953935,91bg,67.0,train
3712.0,0.48925585,91bg,67.0,train
4717.0,0.38672483,91bg,67.0,train
2893.0,0.32964274,91bg,67.0,train
6807.0,0.3370891,91bg,67.0,train
3074.0,0.5023854999999999,91bg,67.0,train
7259.0,0.41219234,91bg,67.0,train
5586.0,0.30027544,91bg,67.0,train
5247.0,0.20839237,91bg,67.0,train
3114.0,0.5191449,91bg,67.0,train
4227.0,0.40546232,91bg,67.0,train
2196.0,0.2862587,91bg,67.0,train
4611.0,0.5121136,91bg,67.0,train
3863.0,0.37816408,91bg,67.0,train
7369.0,0.53257555,91bg,67.0,train
1222.0,0.37051618,91bg,67.0,train
4290.0,0.43979627,91bg,67.0,train
3071.0,0.40448964,91bg,67.0,train
1544.0,0.3809484,91bg,67.0,train
4487.0,0.28714484,91bg,67.0,train
1233.0,0.23080413,91bg,67.0,train
5107.0,0.34524313,91bg,67.0,train
1789.0,0.5595399,91bg,67.0,train
1398.0,0.30332887,91bg,67.0,train
3805.0,0.51767236,91bg,67.0,train
4483.0,0.5031465,91bg,67.0,train
4172.0,0.5527008000000001,91bg,67.0,train
6981.0,0.40314975,91bg,67.0,train
8559.0,0.13757926,91bg,67.0,train
3935.0,0.3842753,91bg,67.0,train
1655.0,0.30811918,91bg,67.0,train
8447.0,0.44195804,91bg,67.0,train
5849.0,0.32249925,91bg,67.0,train
3868.0,0.4687407,91bg,67.0,train
799.0,0.20777576,91bg,67.0,train
3480.0,0.4482077999999999,91bg,67.0,train
1037.0,0.24174228,91bg,67.0,train
1685.0,0.41594815,91bg,67.0,train
5387.0,0.44655406,91bg,67.0,train
3735.0,0.28858423,91bg,67.0,train
1179.0,0.18982229,91bg,67.0,train
1861.0,0.46093366,91bg,67.0,train
35.0,0.39821535,91bg,67.0,train
1932.0,0.16109757,91bg,67.0,train
1546.0,0.38619426,91bg,67.0,train
7773.0,0.46111208,91bg,67.0,train
2737.0,0.39443892,91bg,67.0,train
2506.0,0.47872734,91bg,67.0,train
4339.0,0.39877883,91bg,67.0,train
7250.0,0.41898865,91bg,67.0,train
3990.0,0.54239666,91bg,67.0,train
5051.0,0.53769034,91bg,67.0,train
3913.0,0.43659556,91bg,67.0,train
4378.0,0.5481179,91bg,67.0,train
7774.0,0.36570728,91bg,67.0,train
2690.0,0.19742638,91bg,67.0,train
3468.0,0.36743483,91bg,67.0,train
5400.0,0.5225242,91bg,67.0,train
6340.0,0.46250263,91bg,67.0,train
655.0,0.49213132,91bg,67.0,train
2107.0,0.29823518,91bg,67.0,train
3445.0,0.46576974,91bg,67.0,train
2286.0,0.3741627,91bg,67.0,train
7478.0,0.26726574,91bg,67.0,train
848.0,0.48084795,91bg,67.0,train
4457.0,0.3703099,91bg,67.0,train
5096.0,0.32129675,91bg,67.0,train
8412.0,0.4399698,91bg,67.0,train
8413.0,0.36649895,91bg,67.0,train
3976.0,0.44936666,91bg,67.0,train
4873.0,0.3485853,91bg,67.0,train
1036.0,0.6040452,91bg,67.0,train
7281.0,0.47218183,91bg,67.0,train
7100.0,0.45771208,91bg,67.0,train
4637.0,0.12735821,91bg,67.0,train
190.0,0.2442315,91bg,67.0,train
495.0,0.38572517,91bg,67.0,train
379.0,0.30199388,91bg,67.0,train
26.0,0.43380114,91bg,67.0,train
2437.0,0.27740598,91bg,67.0,train
506.0,0.29986405,91bg,67.0,train
7816.0,0.49970284,91bg,67.0,train
7814.0,0.3520541,91bg,67.0,train
1138.0,0.20680235,91bg,67.0,train
2632.0,0.29679802,91bg,67.0,train
4465.0,0.24285044,91bg,67.0,train
2765.0,0.44722646,91bg,67.0,train
2239.0,0.44660693,91bg,67.0,train
1772.0,0.46879566,91bg,67.0,train
8751.0,0.25865903,91bg,67.0,train
5942.0,0.44362456,91bg,67.0,train
8474.0,0.27433005,91bg,67.0,train
6170.0,0.269404,91bg,67.0,train
2334.0,0.35023472,91bg,67.0,train
7367.0,0.19946928,91bg,67.0,train
4072.0,0.43474022,91bg,67.0,train
3981.0,0.5002983,91bg,67.0,train
3309.0,0.38542143,91bg,67.0,train
3629.0,0.5646455,91bg,67.0,train
2225.0,0.35940102,91bg,67.0,train
6363.0,0.5181632,91bg,67.0,train
1460.0,0.5117599,91bg,67.0,train
3830.0,0.3885422,91bg,67.0,train
8688.0,0.30568546,91bg,67.0,train
364.0,0.40208796,91bg,67.0,train
8031.0,0.5744372,91bg,67.0,train
3101.0,0.5362973000000001,91bg,67.0,train
7968.0,0.40004203,91bg,67.0,train
7904.0,0.19806057,91bg,67.0,train
4103.0,0.47739303,91bg,67.0,train
2516.0,0.4781576,91bg,67.0,train
3807.0,0.5470831,91bg,67.0,train
1206.0,0.44776243,91bg,67.0,train
7694.0,0.46395883,91bg,67.0,train
1067.0,0.50016046,91bg,67.0,train
4574.0,0.5151302,91bg,67.0,train
119.0,0.42040792,91bg,67.0,train
6425.0,0.26426423,91bg,67.0,train
1425.0,0.49332103,91bg,67.0,train
3394.0,0.5222922999999999,91bg,67.0,train
4486.0,0.39273036,91bg,67.0,train
836.0,0.32214615,91bg,67.0,train
6410.0,0.49584162,91bg,67.0,train
388.0,0.4583621,91bg,67.0,train
550.0,0.44043598,91bg,67.0,train
952.0,0.21474427,91bg,67.0,train
5236.0,0.4664826,91bg,67.0,train
5076.0,0.3865967,91bg,67.0,train
5200.0,0.46011934,91bg,67.0,train
4416.0,0.39571157,91bg,67.0,train
4397.0,0.1734989,91bg,67.0,train
5687.0,0.32761290000000004,91bg,67.0,train
3254.0,0.33204043,91bg,67.0,train
7825.0,0.5327189999999999,91bg,67.0,train
1728.0,0.22244094,91bg,67.0,train
6304.0,0.33957648,91bg,67.0,train
6856.0,0.39049292,91bg,67.0,train
3911.0,0.42557463,91bg,67.0,train
1040.0,0.40597877,91bg,67.0,train
111.0,0.2881179,91bg,67.0,train
525.0,0.49325627,91bg,67.0,train
5758.0,0.46864387,91bg,67.0,train
39.0,0.46720707,91bg,67.0,train
2174.0,0.4909168,91bg,67.0,train
5800.0,0.4749577999999999,91bg,67.0,train
5335.0,0.40022635,91bg,67.0,train
3808.0,0.21683459,91bg,67.0,train
4961.0,0.4902419,91bg,67.0,train
